id,era_order,era_name,birth_year_band,birth_year_start,birth_year_end,field,gender,nationality_region,nationality
現代前期__生物物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,生物物理,女性,中南米,アルゼンチン
現代前期__生物物理__インド__0001,10,現代前期,1900–1949,1900,1949,生物物理,男性,南アジア,インド
現代前期__生物物理__エジプト__0001,10,現代前期,1900–1949,1900,1949,生物物理,女性,北アフリカ,エジプト
現代前期__生物物理__カナダ__0001,10,現代前期,1900–1949,1900,1949,生物物理,男性,北米,カナダ
現代前期__生物物理__デンマーク__0001,10,現代前期,1900–1949,1900,1949,生物物理,男性,北欧,デンマーク
現代前期__生物物理__ドイツ__0001,10,現代前期,1900–1949,1900,1949,生物物理,女性,西欧,ドイツ
現代前期__生物物理__フランス__0001,10,現代前期,1900–1949,1900,1949,生物物理,男性,西欧,フランス
現代前期__生物物理__日本__0001,10,現代前期,1900–1949,1900,1949,生物物理,男性,東アジア,日本
現代前期__生物物理__日本__0002,10,現代前期,1900–1949,1900,1949,生物物理,女性,東アジア,日本
現代前期__生物物理__米国__0001,10,現代前期,1900–1949,1900,1949,生物物理,男性,北米,米国
現代前期__生物物理__韓国__0001,10,現代前期,1900–1949,1900,1949,生物物理,ノンバイナリー／その他,東アジア,韓国
現代前期__粒子物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,粒子物理,男性,中南米,アルゼンチン
現代前期__粒子物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,粒子物理,男性,南欧,イタリア
現代前期__粒子物理__インド__0001,10,現代前期,1900–1949,1900,1949,粒子物理,女性,南アジア,インド
現代前期__粒子物理__インド__0002,10,現代前期,1900–1949,1900,1949,粒子物理,女性,南アジア,インド
現代前期__粒子物理__エジプト__0001,10,現代前期,1900–1949,1900,1949,粒子物理,男性,北アフリカ,エジプト
現代前期__粒子物理__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,粒子物理,女性,東欧,ソ連・ロシア
現代前期__粒子物理__ソ連・ロシア__0002,10,現代前期,1900–1949,1900,1949,粒子物理,男性,東欧,ソ連・ロシア
現代前期__粒子物理__ソ連・ロシア__0003,10,現代前期,1900–1949,1900,1949,粒子物理,男性,東欧,ソ連・ロシア
現代前期__粒子物理__メキシコ__0001,10,現代前期,1900–1949,1900,1949,粒子物理,女性,中南米,メキシコ
現代前期__粒子物理__メキシコ__0002,10,現代前期,1900–1949,1900,1949,粒子物理,男性,中南米,メキシコ
現代前期__粒子物理__中国__0001,10,現代前期,1900–1949,1900,1949,粒子物理,ノンバイナリー／その他,東アジア,中国
現代前期__粒子物理__中国__0002,10,現代前期,1900–1949,1900,1949,粒子物理,男性,東アジア,中国
現代前期__粒子物理__中国__0003,10,現代前期,1900–1949,1900,1949,粒子物理,女性,東アジア,中国
現代前期__粒子物理__南アフリカ__0001,10,現代前期,1900–1949,1900,1949,粒子物理,女性,アフリカ,南アフリカ
現代前期__粒子物理__台湾__0001,10,現代前期,1900–1949,1900,1949,粒子物理,女性,東アジア,台湾
現代前期__粒子物理__日本__0001,10,現代前期,1900–1949,1900,1949,粒子物理,男性,東アジア,日本
現代前期__粒子物理__日本__0002,10,現代前期,1900–1949,1900,1949,粒子物理,ノンバイナリー／その他,東アジア,日本
現代前期__粒子物理__米国__0001,10,現代前期,1900–1949,1900,1949,粒子物理,男性,北米,米国
現代前期__粒子物理__米国__0002,10,現代前期,1900–1949,1900,1949,粒子物理,男性,北米,米国
現代前期__粒子物理__米国__0003,10,現代前期,1900–1949,1900,1949,粒子物理,女性,北米,米国
現代前期__粒子物理__英国__0001,10,現代前期,1900–1949,1900,1949,粒子物理,男性,西欧,英国
現代前期__粒子物理__英国__0002,10,現代前期,1900–1949,1900,1949,粒子物理,ノンバイナリー／その他,西欧,英国
現代前期__計算物理__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,計算物理,女性,中南米,アルゼンチン
現代前期__計算物理__イタリア__0001,10,現代前期,1900–1949,1900,1949,計算物理,男性,南欧,イタリア
現代前期__計算物理__エジプト__0001,10,現代前期,1900–1949,1900,1949,計算物理,男性,北アフリカ,エジプト
現代前期__計算物理__カナダ__0001,10,現代前期,1900–1949,1900,1949,計算物理,男性,北米,カナダ
現代前期__計算物理__カナダ__0002,10,現代前期,1900–1949,1900,1949,計算物理,女性,北米,カナダ
現代前期__計算物理__日本__0001,10,現代前期,1900–1949,1900,1949,計算物理,男性,東アジア,日本
現代前期__電磁気学__アルゼンチン__0001,10,現代前期,1900–1949,1900,1949,電磁気学,男性,中南米,アルゼンチン
現代前期__電磁気学__スウェーデン__0001,10,現代前期,1900–1949,1900,1949,電磁気学,女性,北欧,スウェーデン
現代前期__電磁気学__スペイン__0001,10,現代前期,1900–1949,1900,1949,電磁気学,女性,南欧,スペイン
現代前期__電磁気学__ソ連・ロシア__0001,10,現代前期,1900–1949,1900,1949,電磁気学,女性,東欧,ソ連・ロシア
現代前期__電磁気学__ソ連・ロシア__0002,10,現代前期,1900–1949,1900,1949,電磁気学,男性,東欧,ソ連・ロシア
現代前期__電磁気学__ノルウェー__0001,10,現代前期,1900–1949,1900,1949,電磁気学,男性,北欧,ノルウェー
現代前期__電磁気学__フランス__0001,10,現代前期,1900–1949,1900,1949,電磁気学,男性,西欧,フランス
現代前期__電磁気学__ブラジル__0001,10,現代前期,1900–1949,1900,1949,電磁気学,女性,中南米,ブラジル
現代前期__電磁気学__ポーランド__0001,10,現代前期,1900–1949,1900,1949,電磁気学,男性,東欧,ポーランド
現代前期__電磁気学__中国__0001,10,現代前期,1900–1949,1900,1949,電磁気学,男性,東アジア,中国
現代前期__電磁気学__中国__0002,10,現代前期,1900–1949,1900,1949,電磁気学,男性,東アジア,中国
現代前期__電磁気学__日本__0001,10,現代前期,1900–1949,1900,1949,電磁気学,男性,東アジア,日本
現代前期__電磁気学__米国__0001,10,現代前期,1900–1949,1900,1949,電磁気学,ノンバイナリー／その他,北米,米国
現代前期__電磁気学__英国__0001,10,現代前期,1900–1949,1900,1949,電磁気学,女性,西欧,英国
現代前期__電磁気学__英国__0002,10,現代前期,1900–1949,1900,1949,電磁気学,女性,西欧,英国
現代前期__電磁気学__韓国__0001,10,現代前期,1900–1949,1900,1949,電磁気学,女性,東アジア,韓国
現代中期__プラズマ物理__イラン__0001,11,現代中期,1950–1979,1950,1979,プラズマ物理,女性,西アジア,イラン
現代中期__プラズマ物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,プラズマ物理,男性,東欧,ソ連・ロシア
現代中期__プラズマ物理__ソ連・ロシア__0002,11,現代中期,1950–1979,1950,1979,プラズマ物理,女性,東欧,ソ連・ロシア
現代中期__プラズマ物理__日本__0001,11,現代中期,1950–1979,1950,1979,プラズマ物理,女性,東アジア,日本
現代中期__プラズマ物理__英国__0001,11,現代中期,1950–1979,1950,1979,プラズマ物理,女性,西欧,英国
現代中期__凝縮系物理__イタリア__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,南欧,イタリア
現代中期__凝縮系物理__インド__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,南アジア,インド
現代中期__凝縮系物理__インド__0002,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,南アジア,インド
現代中期__凝縮系物理__インド__0003,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,南アジア,インド
現代中期__凝縮系物理__エジプト__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,北アフリカ,エジプト
現代中期__凝縮系物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,西欧,オランダ
現代中期__凝縮系物理__オランダ__0002,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,西欧,オランダ
現代中期__凝縮系物理__オーストラリア__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,オセアニア,オーストラリア
現代中期__凝縮系物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,東欧,ソ連・ロシア
現代中期__凝縮系物理__トルコ__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,西アジア,トルコ
現代中期__凝縮系物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,西欧,ドイツ
現代中期__凝縮系物理__ドイツ__0002,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,西欧,ドイツ
現代中期__凝縮系物理__ニュージーランド__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,オセアニア,ニュージーランド
現代中期__凝縮系物理__中国__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,東アジア,中国
現代中期__凝縮系物理__中国__0002,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,東アジア,中国
現代中期__凝縮系物理__日本__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,東アジア,日本
現代中期__凝縮系物理__米国__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,北米,米国
現代中期__凝縮系物理__米国__0002,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,北米,米国
現代中期__凝縮系物理__英国__0001,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,西欧,英国
現代中期__凝縮系物理__英国__0002,11,現代中期,1950–1979,1950,1979,凝縮系物理,男性,西欧,英国
現代中期__凝縮系物理__英国__0003,11,現代中期,1950–1979,1950,1979,凝縮系物理,女性,西欧,英国
現代中期__原子・分子・光物理__イスラエル__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,西アジア,イスラエル
現代中期__原子・分子・光物理__イタリア__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,南欧,イタリア
現代中期__原子・分子・光物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,西欧,オランダ
現代中期__原子・分子・光物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,東欧,ソ連・ロシア
現代中期__原子・分子・光物理__ソ連・ロシア__0002,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,東欧,ソ連・ロシア
現代中期__原子・分子・光物理__ソ連・ロシア__0003,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,女性,東欧,ソ連・ロシア
現代中期__原子・分子・光物理__中国__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,東アジア,中国
現代中期__原子・分子・光物理__日本__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,東アジア,日本
現代中期__原子・分子・光物理__日本__0002,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,東アジア,日本
現代中期__原子・分子・光物理__日本__0003,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,女性,東アジア,日本
現代中期__原子・分子・光物理__日本__0004,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,女性,東アジア,日本
現代中期__原子・分子・光物理__米国__0001,11,現代中期,1950–1979,1950,1979,原子・分子・光物理,男性,北米,米国
現代中期__原子核物理__インド__0001,11,現代中期,1950–1979,1950,1979,原子核物理,男性,南アジア,インド
現代中期__原子核物理__インド__0002,11,現代中期,1950–1979,1950,1979,原子核物理,男性,南アジア,インド
現代中期__原子核物理__エジプト__0001,11,現代中期,1950–1979,1950,1979,原子核物理,女性,北アフリカ,エジプト
現代中期__原子核物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,原子核物理,女性,西欧,オランダ
現代中期__原子核物理__トルコ__0001,11,現代中期,1950–1979,1950,1979,原子核物理,男性,西アジア,トルコ
現代中期__原子核物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,原子核物理,女性,西欧,ドイツ
現代中期__原子核物理__ポーランド__0001,11,現代中期,1950–1979,1950,1979,原子核物理,男性,東欧,ポーランド
現代中期__原子核物理__中国__0001,11,現代中期,1950–1979,1950,1979,原子核物理,男性,東アジア,中国
現代中期__原子核物理__中国__0002,11,現代中期,1950–1979,1950,1979,原子核物理,男性,東アジア,中国
現代中期__原子核物理__中国__0003,11,現代中期,1950–1979,1950,1979,原子核物理,女性,東アジア,中国
現代中期__原子核物理__米国__0001,11,現代中期,1950–1979,1950,1979,原子核物理,女性,北米,米国
現代中期__原子核物理__米国__0002,11,現代中期,1950–1979,1950,1979,原子核物理,女性,北米,米国
現代中期__原子核物理__米国__0003,11,現代中期,1950–1979,1950,1979,原子核物理,男性,北米,米国
現代中期__原子核物理__英国__0001,11,現代中期,1950–1979,1950,1979,原子核物理,男性,西欧,英国
現代中期__原子核物理__英国__0002,11,現代中期,1950–1979,1950,1979,原子核物理,女性,西欧,英国
現代中期__原子核物理__韓国__0001,11,現代中期,1950–1979,1950,1979,原子核物理,女性,東アジア,韓国
現代中期__原子核物理__韓国__0002,11,現代中期,1950–1979,1950,1979,原子核物理,男性,東アジア,韓国
現代中期__地球惑星物理__アルゼンチン__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,男性,中南米,アルゼンチン
現代中期__地球惑星物理__イスラエル__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,男性,西アジア,イスラエル
現代中期__地球惑星物理__インド__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,男性,南アジア,インド
現代中期__地球惑星物理__シンガポール__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,男性,東南アジア,シンガポール
現代中期__地球惑星物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,女性,東欧,ソ連・ロシア
現代中期__地球惑星物理__チリ__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,男性,中南米,チリ
現代中期__地球惑星物理__米国__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,女性,北米,米国
現代中期__地球惑星物理__英国__0001,11,現代中期,1950–1979,1950,1979,地球惑星物理,女性,西欧,英国
現代中期__宇宙物理・天体物理__イスラエル__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,男性,西アジア,イスラエル
現代中期__宇宙物理・天体物理__インド__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,南アジア,インド
現代中期__宇宙物理・天体物理__カナダ__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,北米,カナダ
現代中期__宇宙物理・天体物理__シンガポール__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,男性,東南アジア,シンガポール
現代中期__宇宙物理・天体物理__スウェーデン__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,北欧,スウェーデン
現代中期__宇宙物理・天体物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,西欧,ドイツ
現代中期__宇宙物理・天体物理__フランス__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,男性,西欧,フランス
現代中期__宇宙物理・天体物理__ブラジル__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,中南米,ブラジル
現代中期__宇宙物理・天体物理__中国__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,男性,東アジア,中国
現代中期__宇宙物理・天体物理__中国__0002,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,東アジア,中国
現代中期__宇宙物理・天体物理__中国__0003,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,東アジア,中国
現代中期__宇宙物理・天体物理__南アフリカ__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,アフリカ,南アフリカ
現代中期__宇宙物理・天体物理__日本__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,女性,東アジア,日本
現代中期__宇宙物理・天体物理__米国__0001,11,現代中期,1950–1979,1950,1979,宇宙物理・天体物理,男性,北米,米国
現代中期__実験物理__スペイン__0001,11,現代中期,1950–1979,1950,1979,実験物理,男性,南欧,スペイン
現代中期__実験物理__トルコ__0001,11,現代中期,1950–1979,1950,1979,実験物理,女性,西アジア,トルコ
現代中期__実験物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,実験物理,男性,西欧,ドイツ
現代中期__実験物理__ドイツ__0002,11,現代中期,1950–1979,1950,1979,実験物理,女性,西欧,ドイツ
現代中期__実験物理__ブラジル__0001,11,現代中期,1950–1979,1950,1979,実験物理,女性,中南米,ブラジル
現代中期__実験物理__南アフリカ__0001,11,現代中期,1950–1979,1950,1979,実験物理,女性,アフリカ,南アフリカ
現代中期__実験物理__台湾__0001,11,現代中期,1950–1979,1950,1979,実験物理,女性,東アジア,台湾
現代中期__実験物理__日本__0001,11,現代中期,1950–1979,1950,1979,実験物理,男性,東アジア,日本
現代中期__実験物理__日本__0002,11,現代中期,1950–1979,1950,1979,実験物理,男性,東アジア,日本
現代中期__実験物理__米国__0001,11,現代中期,1950–1979,1950,1979,実験物理,女性,北米,米国
現代中期__材料物理__インド__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,南アジア,インド
現代中期__材料物理__インドネシア__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,東南アジア,インドネシア
現代中期__材料物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,西欧,オランダ
現代中期__材料物理__シンガポール__0001,11,現代中期,1950–1979,1950,1979,材料物理,女性,東南アジア,シンガポール
現代中期__材料物理__スペイン__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,南欧,スペイン
現代中期__材料物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,材料物理,女性,東欧,ソ連・ロシア
現代中期__材料物理__ソ連・ロシア__0002,11,現代中期,1950–1979,1950,1979,材料物理,男性,東欧,ソ連・ロシア
現代中期__材料物理__ソ連・ロシア__0003,11,現代中期,1950–1979,1950,1979,材料物理,女性,東欧,ソ連・ロシア
現代中期__材料物理__チリ__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,中南米,チリ
現代中期__材料物理__トルコ__0001,11,現代中期,1950–1979,1950,1979,材料物理,女性,西アジア,トルコ
現代中期__材料物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,西欧,ドイツ
現代中期__材料物理__フランス__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,西欧,フランス
現代中期__材料物理__ポーランド__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,東欧,ポーランド
現代中期__材料物理__メキシコ__0001,11,現代中期,1950–1979,1950,1979,材料物理,女性,中南米,メキシコ
現代中期__材料物理__中国__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,東アジア,中国
現代中期__材料物理__中国__0002,11,現代中期,1950–1979,1950,1979,材料物理,女性,東アジア,中国
現代中期__材料物理__中国__0003,11,現代中期,1950–1979,1950,1979,材料物理,男性,東アジア,中国
現代中期__材料物理__南アフリカ__0001,11,現代中期,1950–1979,1950,1979,材料物理,女性,アフリカ,南アフリカ
現代中期__材料物理__台湾__0001,11,現代中期,1950–1979,1950,1979,材料物理,女性,東アジア,台湾
現代中期__材料物理__米国__0001,11,現代中期,1950–1979,1950,1979,材料物理,男性,北米,米国
現代中期__熱学・統計物理__インド__0001,11,現代中期,1950–1979,1950,1979,熱学・統計物理,男性,南アジア,インド
現代中期__熱学・統計物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,熱学・統計物理,男性,西欧,オランダ
現代中期__熱学・統計物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,熱学・統計物理,男性,東欧,ソ連・ロシア
現代中期__熱学・統計物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,熱学・統計物理,女性,西欧,ドイツ
現代中期__熱学・統計物理__フランス__0001,11,現代中期,1950–1979,1950,1979,熱学・統計物理,男性,西欧,フランス
現代中期__熱学・統計物理__米国__0001,11,現代中期,1950–1979,1950,1979,熱学・統計物理,男性,北米,米国
現代中期__理論物理__インド__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,南アジア,インド
現代中期__理論物理__インド__0002,11,現代中期,1950–1979,1950,1979,理論物理,男性,南アジア,インド
現代中期__理論物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,理論物理,男性,西欧,オランダ
現代中期__理論物理__カナダ__0001,11,現代中期,1950–1979,1950,1979,理論物理,男性,北米,カナダ
現代中期__理論物理__カナダ__0002,11,現代中期,1950–1979,1950,1979,理論物理,女性,北米,カナダ
現代中期__理論物理__カナダ__0003,11,現代中期,1950–1979,1950,1979,理論物理,男性,北米,カナダ
現代中期__理論物理__シンガポール__0001,11,現代中期,1950–1979,1950,1979,理論物理,男性,東南アジア,シンガポール
現代中期__理論物理__スペイン__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,南欧,スペイン
現代中期__理論物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,東欧,ソ連・ロシア
現代中期__理論物理__ソ連・ロシア__0002,11,現代中期,1950–1979,1950,1979,理論物理,男性,東欧,ソ連・ロシア
現代中期__理論物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,西欧,ドイツ
現代中期__理論物理__フランス__0001,11,現代中期,1950–1979,1950,1979,理論物理,男性,西欧,フランス
現代中期__理論物理__ベトナム__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,東南アジア,ベトナム
現代中期__理論物理__中国__0001,11,現代中期,1950–1979,1950,1979,理論物理,男性,東アジア,中国
現代中期__理論物理__中国__0002,11,現代中期,1950–1979,1950,1979,理論物理,男性,東アジア,中国
現代中期__理論物理__南アフリカ__0001,11,現代中期,1950–1979,1950,1979,理論物理,男性,アフリカ,南アフリカ
現代中期__理論物理__日本__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,東アジア,日本
現代中期__理論物理__日本__0002,11,現代中期,1950–1979,1950,1979,理論物理,女性,東アジア,日本
現代中期__理論物理__米国__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,北米,米国
現代中期__理論物理__米国__0002,11,現代中期,1950–1979,1950,1979,理論物理,女性,北米,米国
現代中期__理論物理__米国__0003,11,現代中期,1950–1979,1950,1979,理論物理,女性,北米,米国
現代中期__理論物理__米国__0004,11,現代中期,1950–1979,1950,1979,理論物理,女性,北米,米国
現代中期__理論物理__英国__0001,11,現代中期,1950–1979,1950,1979,理論物理,女性,西欧,英国
現代中期__生物物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,生物物理,男性,東欧,ソ連・ロシア
現代中期__生物物理__メキシコ__0001,11,現代中期,1950–1979,1950,1979,生物物理,女性,中南米,メキシコ
現代中期__生物物理__中国__0001,11,現代中期,1950–1979,1950,1979,生物物理,男性,東アジア,中国
現代中期__生物物理__日本__0001,11,現代中期,1950–1979,1950,1979,生物物理,女性,東アジア,日本
現代中期__生物物理__英国__0001,11,現代中期,1950–1979,1950,1979,生物物理,男性,西欧,英国
現代中期__粒子物理__イタリア__0001,11,現代中期,1950–1979,1950,1979,粒子物理,男性,南欧,イタリア
現代中期__粒子物理__イタリア__0002,11,現代中期,1950–1979,1950,1979,粒子物理,女性,南欧,イタリア
現代中期__粒子物理__インド__0001,11,現代中期,1950–1979,1950,1979,粒子物理,男性,南アジア,インド
現代中期__粒子物理__オランダ__0001,11,現代中期,1950–1979,1950,1979,粒子物理,女性,西欧,オランダ
現代中期__粒子物理__ソ連・ロシア__0001,11,現代中期,1950–1979,1950,1979,粒子物理,女性,東欧,ソ連・ロシア
現代中期__粒子物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,粒子物理,女性,西欧,ドイツ
現代中期__粒子物理__フランス__0001,11,現代中期,1950–1979,1950,1979,粒子物理,男性,西欧,フランス
現代中期__粒子物理__フランス__0002,11,現代中期,1950–1979,1950,1979,粒子物理,男性,西欧,フランス
現代中期__粒子物理__メキシコ__0001,11,現代中期,1950–1979,1950,1979,粒子物理,男性,中南米,メキシコ
現代中期__粒子物理__中国__0001,11,現代中期,1950–1979,1950,1979,粒子物理,男性,東アジア,中国
現代中期__粒子物理__南アフリカ__0001,11,現代中期,1950–1979,1950,1979,粒子物理,男性,アフリカ,南アフリカ
現代中期__粒子物理__台湾__0001,11,現代中期,1950–1979,1950,1979,粒子物理,女性,東アジア,台湾
現代中期__粒子物理__台湾__0002,11,現代中期,1950–1979,1950,1979,粒子物理,女性,東アジア,台湾
現代中期__粒子物理__日本__0001,11,現代中期,1950–1979,1950,1979,粒子物理,女性,東アジア,日本
現代中期__計算物理__イタリア__0001,11,現代中期,1950–1979,1950,1979,計算物理,女性,南欧,イタリア
現代中期__計算物理__カナダ__0001,11,現代中期,1950–1979,1950,1979,計算物理,男性,北米,カナダ
現代中期__計算物理__スイス__0001,11,現代中期,1950–1979,1950,1979,計算物理,男性,中欧,スイス
現代中期__計算物理__ドイツ__0001,11,現代中期,1950–1979,1950,1979,計算物理,女性,西欧,ドイツ
現代中期__計算物理__ブラジル__0001,11,現代中期,1950–1979,1950,1979,計算物理,女性,中南米,ブラジル
現代中期__計算物理__南アフリカ__0001,11,現代中期,1950–1979,1950,1979,計算物理,ノンバイナリー／その他,アフリカ,南アフリカ
現代中期__計算物理__日本__0001,11,現代中期,1950–1979,1950,1979,計算物理,女性,東アジア,日本
現代中期__計算物理__米国__0001,11,現代中期,1950–1979,1950,1979,計算物理,男性,北米,米国
現代中期__計算物理__英国__0001,11,現代中期,1950–1979,1950,1979,計算物理,女性,西欧,英国
現代中期__計算物理__英国__0002,11,現代中期,1950–1979,1950,1979,計算物理,男性,西欧,英国
現代中期__量子情報・量子技術__スペイン__0001,11,現代中期,1950–1979,1950,1979,量子情報・量子技術,男性,南欧,スペイン
現代中期__量子情報・量子技術__韓国__0001,11,現代中期,1950–1979,1950,1979,量子情報・量子技術,男性,東アジア,韓国
現代中期__電磁気学__オランダ__0001,11,現代中期,1950–1979,1950,1979,電磁気学,女性,西欧,オランダ
現代中期__電磁気学__マレーシア__0001,11,現代中期,1950–1979,1950,1979,電磁気学,ノンバイナリー／その他,東南アジア,マレーシア
現代中期__電磁気学__日本__0001,11,現代中期,1950–1979,1950,1979,電磁気学,男性,東アジア,日本
現代後期__プラズマ物理__インド__0001,12,現代後期,1980–1999,1980,1999,プラズマ物理,女性,南アジア,インド
現代後期__凝縮系物理__インド__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,男性,南アジア,インド
現代後期__凝縮系物理__インド__0002,12,現代後期,1980–1999,1980,1999,凝縮系物理,女性,南アジア,インド
現代後期__凝縮系物理__インド__0003,12,現代後期,1980–1999,1980,1999,凝縮系物理,女性,南アジア,インド
現代後期__凝縮系物理__オランダ__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,女性,西欧,オランダ
現代後期__凝縮系物理__オーストラリア__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,女性,オセアニア,オーストラリア
現代後期__凝縮系物理__カナダ__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,女性,北米,カナダ
現代後期__凝縮系物理__スイス__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,男性,中欧,スイス
現代後期__凝縮系物理__メキシコ__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,男性,中南米,メキシコ
現代後期__凝縮系物理__日本__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,男性,東アジア,日本
現代後期__凝縮系物理__米国__0001,12,現代後期,1980–1999,1980,1999,凝縮系物理,ノンバイナリー／その他,北米,米国
現代後期__原子・分子・光物理__インド__0001,12,現代後期,1980–1999,1980,1999,原子・分子・光物理,女性,南アジア,インド
現代後期__原子・分子・光物理__南アフリカ__0001,12,現代後期,1980–1999,1980,1999,原子・分子・光物理,男性,アフリカ,南アフリカ
現代後期__原子・分子・光物理__台湾__0001,12,現代後期,1980–1999,1980,1999,原子・分子・光物理,ノンバイナリー／その他,東アジア,台湾
現代後期__原子・分子・光物理__日本__0001,12,現代後期,1980–1999,1980,1999,原子・分子・光物理,男性,東アジア,日本
現代後期__原子・分子・光物理__米国__0001,12,現代後期,1980–1999,1980,1999,原子・分子・光物理,男性,北米,米国
